ID,probabilities
293,0.004174434982150301
294,0.9999505688226552
295,0.1740488156204326
296,0.1486229625491273
297,0.9973469863950011
298,9.626970577674568e-06
299,0.006244661417918618
300,1.7902074205128837e-05
301,1.1680203252238575e-08
302,0.6267146373184094
303,0.00019333521619686422
304,0.9997999951315639
305,0.15317410131651502
306,0.9999999173074876
307,2.6766646783196134e-08
308,0.001861738449084724
309,0.00021825526838019517
310,0.033705210972990694
311,2.0503040070426297e-09
312,0.0015458600581375684
313,0.9646968735848128
314,5.770537150074399e-07
315,0.0010682371812432575
316,0.001424996550781069
317,0.9652573719706068
318,0.003211521631109712
319,0.998363718677932
320,0.050683160212293375
321,0.9302111050974978
322,0.04462361186982118
323,0.00863575158400159
324,0.9999999493860602
325,0.000810322866176902
326,0.0013577874541013297
327,0.007635321033137386
328,0.0007438786596917875
329,0.47135280760900494
330,0.9989143263517134
331,0.2958053412825453
332,0.9591024281863129
333,0.0074478874146463305
334,0.10205963373785167
335,0.00020203189493329563
336,0.999994036235405
337,0.09907119002072012
338,5.822043755491412e-06
339,0.8819267511031404
340,0.06095810826803404
341,0.0008633175537607365
342,0.17902489780548925
343,0.028410506828972518
344,2.0925392763749957e-05
345,0.00044800601193255757
346,1.3143082444569329e-05
347,0.9844808733330529
348,2.526055168225846e-05
349,0.9986472195392322
350,0.999992685777921
351,0.9996804015952511
352,0.03009381872653663
353,0.3218175828084543
354,0.0011316523331644616
355,0.004362207939758593
356,0.01042409274621636
357,0.9004057720336217
358,0.9991956884538749
359,0.9817260030081937
360,0.0003781706753134428
361,0.9999999998855396
362,0.02170883297875982
363,0.9997355958656401
364,0.006381943040869572
365,0.6699387095087169
366,0.00010063196935595092
367,0.9988052954954294
368,0.999994781185811
369,0.0019837935202250815
370,0.9990524891792303
371,0.9670985508269819
372,0.9940804416103814
373,0.8104276741886004
374,0.0003385206548318475
375,0.00028139640092841563
376,0.999677185829891
377,0.9919611934928383
378,0.9998299464832241
379,0.8574340648452952
380,0.9998218117886549
381,0.017685341288146774
382,0.0001881078207122447
383,0.9571777409052664
384,0.005209004095694512
385,0.0004921210595005758
386,0.778963229806171
387,0.17941301179886818
388,0.00040088805556105225
389,0.027195089782238537
390,0.997367984650762
391,0.011016779951432222
392,0.000554821222286769
393,0.9999999603938847
394,0.999996432352955
395,0.9999043843945549
396,0.01356997910308158
397,0.9861191297032855
398,0.9902240614073424
399,0.99163570665118
400,9.35639121003988e-06
401,1.792102973365582e-05
402,0.9923554731819383
403,0.000384074545404927
404,0.9999999821620223
405,0.3775025879386176
406,0.999999999985131
407,0.04505916103997317
408,0.9999847385273735
409,0.9983079803447706
410,4.886139177127656e-05
411,0.9999641035605858
412,0.9999221747820871
413,0.9999999999851297
414,0.9411960238494631
415,0.0006813526494798013
416,0.037477959492022164
417,0.9999999999851363
418,0.005465933854116691
419,0.9912492548267116
420,1.3923819727588156e-05
421,2.7144765842760795e-07
422,0.01417111843964577
423,0.02201011007333719
424,0.9940239905901141
425,0.0007902751912271104
426,0.10864399247819428
427,4.8595723573213815e-05
428,0.28330439412667824
429,0.017223509222991193
430,0.0013717250395706851
431,0.9979485869612242
432,0.00483796418600043
433,0.004037117606765814
434,0.005138614348920242
435,0.9844792679257557
436,8.958405733497612e-06
437,0.0013486777851334213
438,0.9998102980948705
439,0.3824789092529679
440,0.0003142349850450511
441,0.9999986199609141
442,0.9999983013686583
443,0.997810558194117
444,0.012900161896580341
445,0.9999861859445026
446,0.9999726851415671
447,0.9995932616032722
448,0.9991605419166688
449,0.9536817021654593
450,0.0597858579350511
451,0.07523728987418536
452,0.014743065077624799
453,0.0007223097616403616
454,0.005192416880085373
455,0.9974198494100063
456,0.5695154932757663
457,8.035214726443431e-05
458,0.002150961394862553
459,0.9999932795712115
460,0.915308241534603
461,0.04484855677593515
462,0.9997371108066457
463,0.1317921413018977
464,0.9999013772098525
465,0.9999912520017589
466,0.04437728901106959
467,0.9438055306653028
468,0.9990619374546019
469,0.9868869192418979
470,0.9753983705383034
471,0.9823821005675671
472,0.9999975101602865
473,0.7656801589682385
474,0.0002830010349722076
475,0.010491222567862115
476,0.016284475165505307
477,8.738689603441273e-05
478,0.9633923394880562
479,0.9952266258609535
480,0.9999999999555746
481,0.006533822734179952
482,0.9851812554792723
483,0.02440894029666634
484,0.11532771143213268
485,2.806976407618482e-09
486,0.8504682309884936
487,5.2013774543160855e-05
488,0.07439875463569984
489,0.9849606509846506
490,0.999964881280326
491,0.00010713265951545618
492,0.8739413600061424
493,0.9992285785083369
494,0.9879989850427185
495,0.9922831116225082
496,0.9952956268420675
497,0.9995842882451101
498,0.9726974882181235
499,0.9999976566848057
500,0.9663099694635019
501,0.999933789921649
502,0.1976117669081839
503,0.9999999813530537
504,0.9999999919818346
505,0.020961325707624275
506,0.9999980965762224
507,0.9164038070503353
508,0.9911164920621068
509,0.0003354680584174748
510,0.1962698797306655
511,0.9999570438111129
512,0.9999998342247751
513,0.49722535146637586
514,0.9827043927180903
515,0.13545551268962158
516,0.0040398666168956505
517,2.4732998828910828e-06
518,0.9985442227974319
519,0.997341161733778
520,0.9999999999851183
521,0.9626467704417885
522,0.0020643095584656455
523,0.9995973628001585
524,3.1956051576559172e-09
525,0.696252198588403
526,0.998514957879129
527,0.9696459992277616
528,0.08306168154381
529,8.822449509982413e-06
530,0.9054411854899278
531,0.024451406485170368
532,0.01592687310163571
533,0.03701154491401012
534,1.6689235623404596e-05
535,0.9991950371856739
536,0.002108649784773735
537,0.05873151351624875
538,0.027386502058675374
539,0.03512824156120441
540,0.9859046359737338
541,0.9949656359774423
542,0.9594903614044771
543,0.04230694904238631
544,0.009731968235744298
545,0.9996837554804422
546,0.999999918892896
547,0.9988630693950863
548,0.01685641962332112
549,4.1659102986483805e-09
550,0.9758429705462355
551,0.013554803686672754
552,8.842624208202794e-07
553,0.9999642089923947
554,0.0018009168460976757
555,0.9971021244110061
556,0.955262179292968
557,0.9537869997528896
558,0.005848236941328458
559,0.001263837671945126
560,0.9861450613791743
561,0.0038564505867101006
562,0.1416765810303984
563,0.9763647203867681
564,0.9999963539499289
565,0.9998521870157941
566,0.956970293223698
567,0.005902031483095756
568,0.00014976677015717863
569,9.827685948761313e-06
570,0.002004767150720601
571,0.0003834497109133876
572,0.9999252612137757
573,0.9999999999152089
574,0.9880293210572946
575,0.986581178312992
576,4.507928705206291e-08
577,0.9964547216521468
578,0.9856731160078334
579,1.2646185205683183e-05
580,0.9993943603915052
581,0.9988446065476176
582,0.1308748449857805
583,1.836814961779111e-10
584,0.9640772632027343
585,0.9985934401478578
586,0.9999971616736986
587,0.02383460795381006
588,0.9702856097584676
589,0.9734324690592464
590,0.9989217283186634
591,0.8654251869630468
592,9.847629830052364e-06
593,2.465816425641005e-07
594,0.07763353458607591
595,0.9999867465933415
596,0.00468133529059426
597,0.9999785226562224
598,0.00036140475270925957
599,0.00301989086029852
600,0.9733415024671204
601,0.9995770813665709
602,0.0162853386649672
603,0.9999612415224124
604,0.0013352414981747886
605,1.562693826795081e-05
606,0.9999999999851346
607,0.13806772425742322
608,0.002199422974406776
609,0.0012987157392073355
610,0.0002676539729567416
611,0.03314564842845473
612,0.0007680274222892164
613,0.0006803872140644824
614,1.548163365352594e-05
615,0.9841867197772384
616,4.109697801087844e-07
617,0.9983728912821892
618,2.879796193495167e-06
619,0.999924040132919
620,0.0007602980944040811
621,0.04359406618217936
622,0.9993792348307063
623,0.9997037662565722
624,0.7007705687472875
625,0.4596512367221985
626,0.05430426893552859
627,0.007700580986561679
628,3.661892019367097e-05
629,0.00684760925913582
630,0.9988481489373223
631,0.020776487361747968
632,0.9737463410381865
633,0.9819422725513828
634,0.9541875149393253
635,0.8838342466617706
636,0.010129774381062922
637,0.9989735836353952
638,0.9997444826072845
639,0.004829987301483797
640,0.17037807776245978
641,0.5465627254255316
642,0.9981712653496242
643,0.09349915577676554
644,0.9999895136796861
645,0.004647820562101172
646,0.9994032700223544
647,0.9999997084132108
648,8.029907258173941e-06
649,0.8560675667020009
650,0.0018430752447546233
651,0.9999999999851341
652,0.03487943990959359
653,0.0002382825165506177
654,0.9081687229517109
655,0.0018674707302297083
656,0.03333456285879119
657,0.720557985648446
658,0.01324425861826423
659,0.9988251025881817
660,0.997876194453875
661,0.003209525985397014
662,0.9999902695106082
663,0.9993202281132427
664,0.9999571668896099
665,3.924443750610373e-06
666,0.9998778773795554
667,0.9998867756762044
668,0.9999000575000221
669,0.8966184129844087
670,0.22091395714366655
671,0.03133753686033283
672,0.6984283008094718
673,0.9990889977918488
674,0.2474239059641033
675,0.33684819053249804
676,0.9177482039248241
677,0.00047292556996392384
678,0.016138499877533536
679,0.9827188530466691
680,3.627230039766134e-06
681,6.124990317368277e-05
682,0.0020913272961344776
683,0.1520783429022787
684,0.9998097161243897
685,0.001966454017797709
686,0.0005458052050971409
687,9.086580218815452e-07
688,0.013375939260973763
689,0.8391950782263315
690,0.3515467926267817
691,0.02645508631115692
692,0.03546885441876944
693,0.999991501516257
694,0.999943200957999
695,0.001961886801168114
696,0.9694131266514607
697,0.002584554629393346
698,0.01596632993326745
699,0.03241909559445818
700,0.9999176097412916
701,0.007502093659496047
702,0.9999999999851363
703,0.9999795651745109
704,0.9217361861078349
705,0.1347905138569615
706,0.9884647900826231
707,0.002336321604334392
708,0.8444890481702136
709,0.761176195339018
710,0.0026374306603960335
711,0.9724404845173615
712,0.9997595313289064
713,0.9999767587195643
714,0.9998472919080479
715,0.9999518853418713
716,0.0011573222439865331
717,0.00810638007013975
718,0.9998353451019943
719,0.9957224819546552
720,0.033380680525195376
721,3.2268947257013105e-08
722,0.005304235858110776
723,0.9999958854998773
724,0.17252965455866776
725,0.0005068674836695194
726,0.9999999957851009
727,0.01691694818126775
728,0.18244343317068454
729,0.002673076176157495
730,0.9999689971297665
731,0.02463655934012087
732,0.09879016093074344
733,0.9989453115848178
734,0.020420680659316733
735,0.999866274767171
736,2.892067534440734e-07
737,4.764393727537974e-05
738,0.8303487250819913
739,0.9997543292130424
740,0.03822319294960941
741,0.9783730418345408
742,6.298265290721642e-07
743,0.6281123488828062
744,0.0006631636148041207
745,0.00038066910805830816
746,8.52662698791273e-08
747,0.9328307972788554
748,0.9999999615645027
749,0.9935497479269413
750,0.9816838674111146
751,0.0003395073122528826
752,0.8473699342416094
753,2.7106281392808984e-05
754,0.9671616536535348
755,0.9977494415930719
756,0.9998154701761068
757,0.9999998328198298
758,0.04580683820173713
759,0.9809613759445907
760,0.0018680233540875352
761,0.0006527096563198446
762,0.3507278761311202
763,4.040403668699475e-09
764,0.030713681122424355
765,0.9996872734186352
766,0.007063135760500677
767,0.03840443898359342
768,0.0001927582051662255
769,0.9751999433469927
770,6.8532185115608305e-06
771,0.991029548508828
772,0.9644447767260705
773,0.6364078448747393
774,0.000945522367960336
775,0.9788916184739578
776,0.0043186544976925294
777,0.1576256921765263
778,0.9982664991733016
779,0.016845733014281196
780,2.0131659892337136e-06
781,0.9924039766912669
782,0.9997635235235166
783,0.0001458691935773469
784,0.9999921681320788
785,0.15699014800798666
786,0.3565938556740749
787,0.9997811984672799
788,0.9720951694578491
789,0.9989341610210688
790,0.014587116196221233
791,0.011431863560947293
792,0.006811844660429281
793,0.00041989914691569505
794,0.9954954724571818
795,0.9319362267754852
796,0.3838835101709792
797,0.9999956187811362
798,0.9798364120572739
799,0.8618973023013643
800,0.9999998022003109
801,0.9999967829197537
802,0.02205159953945067
803,0.043337898890158225
804,0.9979557869583622
805,0.0004344532478209215
806,0.9775780041944881
807,0.005346574246812612
808,0.9999934093207344
809,0.0023781483011327533
810,0.9975458162739372
811,0.9999699488610381
812,0.9999456240070401
813,0.2834436795901224
814,0.9999933201971358
815,0.11622993395231292
816,0.9999542138610138
817,0.07108427058594838
818,0.5638049983249677
819,0.00346155819638154
820,0.5342402233572411
821,0.11946243481439896
822,0.12117229866959821
823,0.14973665136753506
824,0.9999852082207678
825,0.999868063655057
826,0.9999998379552634
827,1.1416317102060593e-09
828,0.0027640949765577348
829,0.9885936048998879
830,5.926998483979465e-08
831,5.892229011555738e-05
832,0.0007078651264171956
833,0.011574563269303333
834,0.999209922713131
835,8.658135080336481e-05
836,0.43754081962773117
837,2.7229430012711224e-06
838,0.9984527956770073
839,0.0016292280190889651
840,0.30657135131217367
841,0.03398720717920202
842,0.0026071502330253216
843,0.9999333541406632
844,0.9999727641068176
845,0.995066266759134
846,0.0034229883609571735
847,0.000321576635121132
848,0.0007562392457830234
849,0.9899725467706135
850,0.00038085632412255307
851,0.9999972748505797
852,0.0013368730834442278
853,0.6598765632907025
854,0.7327690203239478
855,0.9895620931149277
856,0.9998673322529575
857,0.9998427320907485
858,0.01900207458960009
859,0.12589362175592303
860,0.9998881015039875
861,0.00596112539450793
862,0.9952980254689678
863,0.9999800775046944
864,1.3677190484961734e-10
865,0.00041093287910972217
866,0.007435641815895092
867,0.000664891315364557
868,3.305469197630723e-05
869,0.10624183073651475
870,0.99880731027006
871,0.9840662502037791
872,0.9979451813622785
873,0.9998910625609515
874,0.0006505662400535975
875,0.09226377387264412
876,0.021177621683406644
877,1.0722776988115053e-05
878,0.273286287043165
879,0.00168717780544589
880,0.9987234603906159
881,0.9939660680655099
882,0.2245627720193002
883,0.9665700254223343
884,0.9999999099175855
885,0.9999999999844833
886,3.994523230226417e-05
887,0.01806542026241559
888,0.0018170419771078555
889,0.0011076238808282188
890,0.998082490869778
891,0.6260135202330267
892,0.9997749473690831
893,0.29284042337930494
894,0.9037152949107272
895,0.28996430666604467
896,0.44574388562328016
897,0.9999935877096049
898,0.9472633625103711
899,0.0005569412989275855
900,2.7943856564373833e-05
901,0.0022466543483302295
902,0.9752539349087213
903,0.9959725550689558
904,0.00910679471205682
905,0.005644970714859916
906,0.9998651738912879
907,6.011238996993986e-05
908,0.9992566822835067
909,0.9999922094256163
910,0.0030264656853410832
911,0.9848404828405647
912,1.1108624746526121e-05
913,0.009815081016121377
914,0.6934173234166905
915,0.9910070272447927
916,0.0028973614727630806
917,0.8109652064847853
918,0.9659094830796799
919,0.998321020304625
920,0.015270917018952081
921,0.007348291026921554
922,0.03242792982560991
923,0.6356817196903964
924,0.0035198828760457197
925,0.0010233980666150388
926,0.3502633964805798
927,0.0005118668256360668
928,0.9999999963282713
929,0.6056723903075161
930,0.9949574033434709
931,0.9222496744482211
932,0.006039986669023028
933,0.9999992491186336
934,0.9894697107941977
935,0.9956621542850473
936,0.03658086080190944
937,0.7221890540196869
938,0.9809957185881526
939,0.0004530224759150731
940,0.11546242152084452
941,0.1039513408755296
942,0.9999550645253739
943,0.9769277373739077
944,0.0005744195594213112
945,0.9919583900132705
946,0.9999733989524399
947,0.8962455423925612
948,0.040642531775924015
949,0.3498043125019951
950,0.00016922552041277855
951,0.9999999833586739
952,0.9998227161660258
953,0.9999929903603357
954,0.03234597073978805
955,0.7143185159672495
956,0.9671855951102993
957,0.9952145492014234
958,1.2617898161088968e-09
959,0.00012606539727847622
960,0.9498171450725952
961,0.9584426003035544
962,0.005696688209707578
963,0.9999999999849125
964,0.005767256414333121
965,0.8650333265721052
966,0.9989548257244544
967,0.0019158786899804382
968,6.750410632244511e-07
969,0.9996971915434735
970,0.9990569249566735
971,0.12275620251579872
972,0.012836856716881909
973,0.010113514080818226
974,1.302090983647557e-07
975,0.9993549320410113
976,8.466619684264653e-05
977,0.8346736289347981
978,0.9989256757910417
979,0.012198266628093861
980,0.999986982359392
981,0.9873822387702669
982,0.09420120423547425
983,0.9999997937031279
984,0.38596724021895407
985,0.14691492858159677
986,0.9726580020347326
987,0.9976126522987198
988,0.9995057097941465
989,0.028973242365736215
990,0.9761497711677446
991,0.006087626797604297
992,0.1299661382768952
993,0.9999803988913035
994,0.0033321987037967524
995,0.982221892844969
996,0.0005618143791703562
997,0.3088015252639373
998,0.9988417410117608
999,0.9995049441256613
1000,0.006947256086171985
1001,0.30822077055967706
1002,0.7400307095389895
1003,2.2821937657071378e-07
1004,0.9994807095407979
1005,0.0026028153756919308
1006,0.0038364946508711224
1007,0.9935521895421378
1008,0.9999982029810542
1009,0.9944323615084564
1010,0.9999958893405587
1011,5.260965467855294e-09
1012,0.00038442119578705397
1013,0.93583411053611
1014,0.0006736778137521936
1015,0.955920989343504
1016,0.9899735099459575
1017,0.03085285076964501
1018,0.9999892239669791
1019,0.9996799255356066
1020,0.05946668179830095
1021,7.295404583148289e-10
1022,0.016265553813496404
1023,0.999999775440531
1024,0.9984068504648589
1025,0.9867771934556269
1026,7.982447706780473e-05
1027,0.9999971663302277
1028,0.21544694236115303
1029,0.9783025165949497
1030,0.014852732866931041
1031,0.9999940902296525
1032,0.005862654232840437
1033,0.001230550023784939
1034,0.4115561704065371
1035,0.9999999999248037
1036,9.189142460596689e-05
1037,0.9923275672931675
1038,0.08548698280421275
1039,0.9970922415729443
1040,5.363917572279497e-10
1041,0.9999969595943617
1042,0.08798924903971461
1043,0.37384601024167946
1044,1.1890617352415882e-05
1045,0.9492978672157147
1046,4.439296893295185e-06
1047,0.9999873290181824
1048,0.004696805084252985
1049,0.9999999538101952
1050,0.0002965443468849818
1051,0.9997178183787752
1052,0.9993936758016698
1053,0.052991610679734666
1054,0.9998243329844936
1055,0.9962505635128205
1056,0.18267561150754866
1057,7.159772189488458e-06
1058,0.24290456255031273
1059,0.9995507966594852
1060,0.0009943213917605169
1061,0.2152378238864012
1062,0.9988699727514389
1063,0.00010523388952078674
1064,0.999999988670374
1065,0.9998684960000329
1066,0.9929830073567878
1067,0.0007463228305355642
1068,0.20379618732740967
1069,0.9996872283918912
1070,0.0027704257834270754
1071,0.03273766138674098
1072,0.029777464826757246
1073,0.001858149086580943
1074,0.9998142990361379
1075,1.2259875095976342e-07
1076,0.00014086915643132355
1077,0.003056982610048984
1078,0.999458548523678
1079,0.9974209630334033
1080,0.8762949934319002
1081,0.6139876270118543
1082,0.022027160625196104
1083,0.8481162378922982
1084,0.999154539750825
1085,0.9985115309117134
1086,0.05575526082899617
1087,0.9748696075051753
1088,0.9938438901847753
1089,0.01653508316914733
1090,0.0008142390384614931
1091,0.0002923845180150003
1092,0.9520484728083475
1093,0.5295953449485722
1094,0.006999407485692606
1095,0.995133930321198
1096,0.999979273557041
1097,0.9999999998574065
1098,0.9999278072899268
1099,0.9876569122259883
1100,0.9999996764466087
1101,6.114124913499776e-08
1102,0.9957457000391194
1103,0.9996298295091753
1104,1.971280316643754e-06
1105,0.06672292754992676
1106,0.0036174155540758205
1107,0.9999503210101834
1108,0.00872268819288095
1109,0.08218669361884487
1110,0.155000522098233
1111,0.0042934128693751725
1112,0.033887638771319756
1113,0.9996491727518602
1114,0.9785824192549375
1115,0.9977551441889441
1116,0.9999298490097451
1117,0.01677426298399552
1118,4.811158789880651e-09
1119,0.0018277316419760504
1120,0.004148376712484129
1121,4.847616878991025e-05
1122,0.0002567107762580622
1123,0.0198122668747787
1124,0.05264045580782481
1125,0.00016947444795109847
1126,0.8478157562547269
1127,0.9660603029236273
1128,0.9200314354527617
1129,0.7326862817070412
1130,0.9999857756646648
1131,0.9999931284975537
1132,0.0002574293784447919
1133,0.9543219180444562
1134,0.999999815012119
1135,0.998137605105517
1136,0.4624984483889508
1137,0.002800467057466337
1138,0.0006592092754039991
1139,0.9999227287713813
1140,0.4758895587199189
1141,0.9970508797355543
1142,0.012476803706667584
1143,0.9804162499487288
1144,0.9840588700503345
1145,0.026948034021702323
1146,0.12646758269133557
1147,2.594367830412977e-06
1148,0.9018268627704027
1149,0.25710230911905857
1150,0.9742989906050823
1151,0.002805388415378093
1152,8.190216885097823e-05
1153,0.00015774772764407351
1154,0.03973581549654871
1155,0.9992860426829171
1156,0.9993693952348095
1157,1.8875839181420798e-07
1158,0.9996766610136353
1159,0.004533491218577475
1160,0.9760181889211398
1161,0.9960273828723952
1162,0.9927106782235242
1163,0.9999994863585775
1164,0.9309666724975459
1165,0.9966445353649782
1166,0.9999207526369203
1167,0.00032872587544646937
1168,0.9999754129219469
1169,0.0036101270403085055
1170,0.9999432195241748
1171,0.996059415649198
1172,0.9999946583301373
1173,0.9997318075131006
1174,0.9997249614262651
1175,0.9936844867953102
1176,0.0008043208916441815
1177,0.25497439973036223
1178,0.8791009482612989
1179,0.0014939641885728815
1180,0.998794966315584
1181,0.9994874162024708
1182,0.9934839286444221
1183,1.9208840283084426e-07
1184,0.9999904094584922
1185,0.9999347613248035
1186,0.9995227403167123
1187,0.999995583254023
1188,0.9999994960350831
1189,0.168184625214429
1190,0.016678281726845427
1191,0.021649573078992436
1192,0.9270596553445841
1193,3.4006970150010964e-05
1194,0.0022323716769404966
1195,0.5549735170066571
1196,0.9911345399421294
1197,0.00011068032667754228
1198,0.0032429253475000732
1199,0.9705641316832899
1200,0.999993312370737
